taps,stopband_weight,coeff_fraction_bits,total_bits,float_pb_ripple_db,float_sb_peak_db,float_ok,quant_pb_ripple_db,quant_sb_peak_db,quant_ok,cost
127,40,23,24,1.123527,-55.737893,0,1.123530,-55.738266,0,3048
127,40,25,26,1.123527,-55.737893,0,1.123529,-55.738005,0,3302
127,40,27,28,1.123527,-55.737893,0,1.123527,-55.738001,0,3556
127,40,31,32,1.123527,-55.737893,0,1.123527,-55.737892,0,4064
127,80,15,16,1.496483,-59.346876,0,1.498195,-57.869632,0,2032
127,80,17,18,1.496483,-59.346876,0,1.496477,-58.880992,0,2286
127,80,19,20,1.496483,-59.346876,0,1.496451,-59.292883,0,2540
127,80,21,22,1.496483,-59.346876,0,1.496478,-59.346838,0,2794
127,80,23,24,1.496483,-59.346876,0,1.496479,-59.349893,0,3048
127,80,25,26,1.496483,-59.346876,0,1.496485,-59.346059,0,3302
127,80,27,28,1.496483,-59.346876,0,1.496483,-59.347224,0,3556
127,80,31,32,1.496483,-59.346876,0,1.496483,-59.346867,0,4064
127,160,15,16,1.877697,-63.375182,0,1.879346,-60.570303,0,2032
127,160,17,18,1.877697,-63.375182,0,1.877635,-62.926171,0,2286
127,160,19,20,1.877697,-63.375182,0,1.877675,-63.220275,0,2540
127,160,21,22,1.877697,-63.375182,0,1.877703,-63.352729,0,2794
127,160,23,24,1.877697,-63.375182,0,1.877690,-63.369429,0,3048
127,160,25,26,1.877697,-63.375182,0,1.877698,-63.376204,0,3302
127,160,27,28,1.877697,-63.375182,0,1.877696,-63.374492,0,3556
127,160,31,32,1.877697,-63.375182,0,1.877697,-63.375189,0,4064
128,1,15,16,0.187694,-39.330659,0,0.191005,-39.092483,0,2048
128,1,17,18,0.187694,-39.330659,0,0.187809,-39.299195,0,2304
128,1,19,20,0.187694,-39.330659,0,0.187791,-39.322308,0,2560
128,1,21,22,0.187694,-39.330659,0,0.187691,-39.330926,0,2816
128,1,23,24,0.187694,-39.330659,0,0.187694,-39.330703,0,3072
128,1,25,26,0.187694,-39.330659,0,0.187694,-39.330623,0,3328
128,1,27,28,0.187694,-39.330659,0,0.187694,-39.330669,0,3584
128,1,31,32,0.187694,-39.330659,0,0.187694,-39.330658,0,4096
128,2,15,16,0.266059,-42.235264,0,0.266908,-42.138590,0,2048
128,2,17,18,0.266059,-42.235264,0,0.266095,-42.240501,0,2304
128,2,19,20,0.266059,-42.235264,0,0.266054,-42.240549,0,2560
128,2,21,22,0.266059,-42.235264,0,0.266086,-42.237861,0,2816
128,2,23,24,0.266059,-42.235264,0,0.266062,-42.235131,0,3072
128,2,25,26,0.266059,-42.235264,0,0.266059,-42.235216,0,3328
128,2,27,28,0.266059,-42.235264,0,0.266059,-42.235228,0,3584
128,2,31,32,0.266059,-42.235264,0,0.266059,-42.235264,0,4096
128,5,15,16,0.436117,-45.986175,0,0.436591,-45.604587,0,2048
128,5,17,18,0.436117,-45.986175,0,0.436197,-45.931497,0,2304
128,5,19,20,0.436117,-45.986175,0,0.436095,-45.971746,0,2560
128,5,21,22,0.436117,-45.986175,0,0.436141,-45.984562,0,2816
128,5,23,24,0.436117,-45.986175,0,0.436110,-45.985246,0,3072
128,5,25,26,0.436117,-45.986175,0,0.436116,-45.986317,0,3328
128,5,27,28,0.436117,-45.986175,0,0.436117,-45.986166,0,3584
128,5,31,32,0.436117,-45.986175,0,0.436117,-45.986175,0,4096
128,10,15,16,0.587472,-49.397569,0,0.588955,-49.027283,0,2048
128,10,17,18,0.587472,-49.397569,0,0.587938,-49.311239,0,2304
128,10,19,20,0.587472,-49.397569,0,0.587429,-49.374351,0,2560
128,10,21,22,0.587472,-49.397569,0,0.587478,-49.398884,0,2816
128,10,23,24,0.587472,-49.397569,0,0.587462,-49.397191,0,3072
128,10,25,26,0.587472,-49.397569,0,0.587473,-49.397553,0,3328
128,10,27,28,0.587472,-49.397569,0,0.587472,-49.397503,0,3584
128,10,31,32,0.587472,-49.397569,0,0.587472,-49.397566,0,4096
128,20,15,16,0.750839,-53.116047,0,0.751980,-52.637309,0,2048
128,20,17,18,0.750839,-53.116047,0,0.750628,-53.028276,0,2304
128,20,19,20,0.750839,-53.116047,0,0.750826,-53.098036,0,2560
128,20,21,22,0.750839,-53.116047,0,0.750837,-53.107168,0,2816
128,20,23,24,0.750839,-53.116047,0,0.750847,-53.116382,0,3072
128,20,25,26,0.750839,-53.116047,0,0.750841,-53.115858,0,3328
128,20,27,28,0.750839,-53.116047,0,0.750838,-53.115979,0,3584
128,20,31,32,0.750839,-53.116047,0,0.750839,-53.116043,0,4096
128,40,15,16,1.076879,-56.129277,0,1.078308,-55.177105,0,2048
128,40,17,18,1.076879,-56.129277,0,1.077250,-55.962086,0,2304
128,40,19,20,1.076879,-56.129277,0,1.076978,-56.074308,0,2560
128,40,21,22,1.076879,-56.129277,0,1.076869,-56.118868,0,2816
128,40,23,24,1.076879,-56.129277,0,1.076876,-56.129154,0,3072
128,40,25,26,1.076879,-56.129277,0,1.076878,-56.129167,0,3328
128,40,27,28,1.076879,-56.129277,0,1.076878,-56.129153,0,3584
128,40,31,32,1.076879,-56.129277,0,1.076879,-56.129269,0,4096
128,80,15,16,1.467797,-59.505164,0,1.466857,-57.762469,0,2048
128,80,17,18,1.467797,-59.505164,0,1.468482,-59.090654,0,2304
128,80,19,20,1.467797,-59.505164,0,1.467817,-59.472237,0,2560
128,80,21,22,1.467797,-59.505164,0,1.467792,-59.489500,0,2816
128,80,23,24,1.467797,-59.505164,0,1.467800,-59.501349,0,3072
128,80,25,26,1.467797,-59.505164,0,1.467797,-59.505799,0,3328
128,80,27,28,1.467797,-59.505164,0,1.467797,-59.504951,0,3584
128,80,31,32,1.467797,-59.505164,0,1.467797,-59.505147,0,4096
128,160,15,16,1.874058,-63.387372,0,1.873656,-61.472557,0,2048
128,160,17,18,1.874058,-63.387372,0,1.874143,-62.725121,0,2304
128,160,19,20,1.874058,-63.387372,0,1.874094,-63.223237,0,2560
128,160,21,22,1.874058,-63.387372,0,1.874041,-63.400477,0,2816
128,160,23,24,1.874058,-63.387372,0,1.874048,-63.380523,0,3072
128,160,25,26,1.874058,-63.387372,0,1.874060,-63.386016,0,3328
128,160,27,28,1.874058,-63.387372,0,1.874058,-63.387127,0,3584
128,160,31,32,1.874058,-63.387372,0,1.874058,-63.387357,0,4096
129,1,15,16,0.187149,-39.339927,0,0.189600,-39.130027,0,2064
129,1,17,18,0.187149,-39.339927,0,0.187272,-39.316642,0,2322
129,1,19,20,0.187149,-39.339927,0,0.187138,-39.344661,0,2580
129,1,21,22,0.187149,-39.339927,0,0.187142,-39.340588,0,2838
129,1,23,24,0.187149,-39.339927,0,0.187152,-39.340042,0,3096
129,1,25,26,0.187149,-39.339927,0,0.187148,-39.339973,0,3354
129,1,27,28,0.187149,-39.339927,0,0.187149,-39.339914,0,3612
129,1,31,32,0.187149,-39.339927,0,0.187149,-39.339928,0,4128
129,2,15,16,0.251337,-42.704878,0,0.253137,-42.520387,0,2064
129,2,17,18,0.251337,-42.704878,0,0.251452,-42.699571,0,2322
129,2,19,20,0.251337,-42.704878,0,0.251331,-42.709209,0,2580
129,2,21,22,0.251337,-42.704878,0,0.251337,-42.705889,0,2838
129,2,23,24,0.251337,-42.704878,0,0.251330,-42.704515,0,3096
129,2,25,26,0.251337,-42.704878,0,0.251337,-42.705061,0,3354
129,2,27,28,0.251337,-42.704878,0,0.251338,-42.704902,0,3612
129,2,31,32,0.251337,-42.704878,0,0.251337,-42.704876,0,4128
129,5,15,16,0.421557,-46.261578,0,0.422577,-45.797334,0,2064
129,5,17,18,0.421557,-46.261578,0,0.421618,-46.159677,0,2322
129,5,19,20,0.421557,-46.261578,0,0.421635,-46.254555,0,2580
129,5,21,22,0.421557,-46.261578,0,0.421555,-46.260529,0,2838
129,5,23,24,0.421557,-46.261578,0,0.421559,-46.261777,0,3096
129,5,25,26,0.421557,-46.261578,0,0.421557,-46.261297,0,3354
129,5,27,28,0.421557,-46.261578,0,0.421557,-46.261589,0,3612
129,5,31,32,0.421557,-46.261578,0,0.421557,-46.261578,0,4128
129,10,15,16,0.580873,-49.475293,0,0.582294,-48.971904,0,2064
129,10,17,18,0.580873,-49.475293,0,0.580643,-49.330680,0,2322
129,10,19,20,0.580873,-49.475293,0,0.581006,-49.492869,0,2580
129,10,21,22,0.580873,-49.475293,0,0.580885,-49.479131,0,2838
129,10,23,24,0.580873,-49.475293,0,0.580870,-49.472869,0,3096
129,10,25,26,0.580873,-49.475293,0,0.580873,-49.475329,0,3354
129,10,27,28,0.580873,-49.475293,0,0.580873,-49.475223,0,3612
129,10,31,32,0.580873,-49.475293,0,0.580873,-49.475297,0,4128
129,20,15,16,0.750560,-53.123131,0,0.751879,-52.607184,0,2064
129,20,17,18,0.750560,-53.123131,0,0.751181,-53.031918,0,2322
129,20,19,20,0.750560,-53.123131,0,0.750593,-53.134546,0,2580
129,20,21,22,0.750560,-53.123131,0,0.750554,-53.112690,0,2838
129,20,23,24,0.750560,-53.123131,0,0.750560,-53.123178,0,3096
129,20,25,26,0.750560,-53.123131,0,0.750560,-53.122779,0,3354
129,20,27,28,0.750560,-53.123131,0,0.750560,-53.123038,0,3612
129,20,31,32,0.750560,-53.123131,0,0.750560,-53.123143,0,4128
129,40,15,16,1.025817,-56.553676,0,1.025328,-55.595844,0,2064
129,40,17,18,1.025817,-56.553676,0,1.025699,-56.333035,0,2322
129,40,19,20,1.025817,-56.553676,0,1.025790,-56.548643,0,2580
129,40,21,22,1.025817,-56.553676,0,1.025817,-56.547761,0,2838
129,40,23,24,1.025817,-56.553676,0,1.025826,-56.554164,0,3096
129,40,25,26,1.025817,-56.553676,0,1.025818,-56.553897,0,3354
129,40,27,28,1.025817,-56.553676,0,1.025818,-56.553779,0,3612
129,40,31,32,1.025817,-56.553676,0,1.025817,-56.553667,0,4128
129,80,15,16,1.426437,-59.770790,0,1.427041,-58.270716,0,2064
129,80,17,18,1.426437,-59.770790,0,1.426938,-59.418712,0,2322
129,80,19,20,1.426437,-59.770790,0,1.426349,-59.712190,0,2580
129,80,21,22,1.426437,-59.770790,0,1.426476,-59.759207,0,2838
129,80,23,24,1.426437,-59.770790,0,1.426439,-59.773467,0,3096
129,80,25,26,1.426437,-59.770790,0,1.426438,-59.770453,0,3354
129,80,27,28,1.426437,-59.770790,0,1.426438,-59.770837,0,3612
129,80,31,32,1.426437,-59.770790,0,1.426437,-59.770774,0,4128
129,160,15,16,1.861554,-63.477485,0,1.863596,-60.311848,0,2064
129,160,17,18,1.861554,-63.477485,0,1.861497,-62.803591,0,2322
129,160,19,20,1.861554,-63.477485,0,1.861624,-63.368209,0,2580
129,160,21,22,1.861554,-63.477485,0,1.861571,-63.469921,0,2838
129,160,23,24,1.861554,-63.477485,0,1.861556,-63.475774,0,3096
129,160,25,26,1.861554,-63.477485,0,1.861555,-63.477144,0,3354
129,160,27,28,1.861554,-63.477485,0,1.861554,-63.478009,0,3612
129,160,31,32,1.861554,-63.477485,0,1.861554,-63.477483,0,4128
130,1,15,16,0.185521,-39.425091,0,0.188354,-39.322986,0,2080
130,1,17,18,0.185521,-39.425091,0,0.186038,-39.397362,0,2340
130,1,19,20,0.185521,-39.425091,0,0.185626,-39.423737,0,2600
130,1,21,22,0.185521,-39.425091,0,0.185524,-39.425330,0,2860
130,1,23,24,0.185521,-39.425091,0,0.185524,-39.424939,0,3120
130,1,25,26,0.185521,-39.425091,0,0.185521,-39.425153,0,3380
130,1,27,28,0.185521,-39.425091,0,0.185521,-39.425078,0,3640
130,1,31,32,0.185521,-39.425091,0,0.185521,-39.425092,0,4160
130,2,15,16,0.248338,-42.820485,0,0.249208,-42.646459,0,2080
130,2,17,18,0.248338,-42.820485,0,0.248600,-42.832294,0,2340
130,2,19,20,0.248338,-42.820485,0,0.248380,-42.828968,0,2600
130,2,21,22,0.248338,-42.820485,0,0.248345,-42.821882,0,2860
130,2,23,24,0.248338,-42.820485,0,0.248330,-42.820943,0,3120
130,2,25,26,0.248338,-42.820485,0,0.248337,-42.820370,0,3380
130,2,27,28,0.248338,-42.820485,0,0.248337,-42.820449,0,3640
130,2,31,32,0.248338,-42.820485,0,0.248338,-42.820488,0,4160
130,5,15,16,0.404459,-46.627096,0,0.405539,-46.110795,0,2080
130,5,17,18,0.404459,-46.627096,0,0.404712,-46.537462,0,2340
130,5,19,20,0.404459,-46.627096,0,0.404363,-46.612072,0,2600
130,5,21,22,0.404459,-46.627096,0,0.404472,-46.627109,0,2860
130,5,23,24,0.404459,-46.627096,0,0.404458,-46.628539,0,3120
130,5,25,26,0.404459,-46.627096,0,0.404460,-46.626955,0,3380
130,5,27,28,0.404459,-46.627096,0,0.404458,-46.627052,0,3640
130,5,31,32,0.404459,-46.627096,0,0.404459,-46.627097,0,4160
130,10,15,16,0.569390,-49.659615,0,0.569735,-49.185798,0,2080
130,10,17,18,0.569390,-49.659615,0,0.569842,-49.560032,0,2340
130,10,19,20,0.569390,-49.659615,0,0.569296,-49.652785,0,2600
130,10,21,22,0.569390,-49.659615,0,0.569354,-49.664755,0,2860
130,10,23,24,0.569390,-49.659615,0,0.569382,-49.659506,0,3120
130,10,25,26,0.569390,-49.659615,0,0.569389,-49.659294,0,3380
130,10,27,28,0.569390,-49.659615,0,0.569390,-49.659570,0,3640
130,10,31,32,0.569390,-49.659615,0,0.569390,-49.659613,0,4160
130,20,15,16,0.749177,-53.135118,0,0.749430,-52.360705,0,2080
130,20,17,18,0.749177,-53.135118,0,0.749734,-53.161447,0,2340
130,20,19,20,0.749177,-53.135118,0,0.749156,-53.129055,0,2600
130,20,21,22,0.749177,-53.135118,0,0.749174,-53.137408,0,2860
130,20,23,24,0.749177,-53.135118,0,0.749174,-53.136013,0,3120
130,20,25,26,0.749177,-53.135118,0,0.749175,-53.134856,0,3380
130,20,27,28,0.749177,-53.135118,0,0.749177,-53.135196,0,3640
130,20,31,32,0.749177,-53.135118,0,0.749177,-53.135126,0,4160
130,40,15,16,0.973313,-57.039314,0,0.974424,-55.890717,0,2080
130,40,17,18,0.973313,-57.039314,0,0.973436,-56.726722,0,2340
130,40,19,20,0.973313,-57.039314,0,0.973302,-56.991120,0,2600
130,40,21,22,0.973313,-57.039314,0,0.973322,-57.043026,0,2860
130,40,23,24,0.973313,-57.039314,0,0.973313,-57.041447,0,3120
130,40,25,26,0.973313,-57.039314,0,0.973314,-57.039811,0,3380
130,40,27,28,0.973313,-57.039314,0,0.973313,-57.039055,0,3640
130,40,31,32,0.973313,-57.039314,0,0.973313,-57.039318,0,4160
130,80,15,16,1.375461,-60.094073,0,1.377091,-58.285544,0,2080
130,80,17,18,1.375461,-60.094073,0,1.375640,-59.736199,0,2340
130,80,19,20,1.375461,-60.094073,0,1.375584,-59.986176,0,2600
130,80,21,22,1.375461,-60.094073,0,1.375461,-60.061102,0,2860
130,80,23,24,1.375461,-60.094073,0,1.375462,-60.092718,0,3120
130,80,25,26,1.375461,-60.094073,0,1.375462,-60.093225,0,3380
130,80,27,28,1.375461,-60.094073,0,1.375461,-60.093747,0,3640
130,80,31,32,1.375461,-60.094073,0,1.375461,-60.094050,0,4160
130,160,15,16,1.830390,-63.603150,0,1.830555,-60.734669,0,2080
130,160,17,18,1.830390,-63.603150,0,1.830713,-62.740019,0,2340
130,160,19,20,1.830390,-63.603150,0,1.830500,-63.442387,0,2600
130,160,21,22,1.830390,-63.603150,0,1.830395,-63.590240,0,2860
130,160,23,24,1.830390,-63.603150,0,1.830390,-63.611632,0,3120
130,160,25,26,1.830390,-63.603150,0,1.830389,-63.605678,0,3380
130,160,27,28,1.830390,-63.603150,0,1.830390,-63.603336,0,3640
130,160,31,32,1.830390,-63.603150,0,1.830390,-63.603171,0,4160
131,1,15,16,0.182069,-39.564453,0,0.184872,-39.485324,0,2096
131,1,17,18,0.182069,-39.564453,0,0.182224,-39.562757,0,2358
131,1,19,20,0.182069,-39.564453,0,0.182012,-39.557906,0,2620
131,1,21,22,0.182069,-39.564453,0,0.182094,-39.565258,0,2882
131,1,23,24,0.182069,-39.564453,0,0.182074,-39.564420,0,3144
131,1,25,26,0.182069,-39.564453,0,0.182069,-39.564510,0,3406
131,1,27,28,0.182069,-39.564453,0,0.182069,-39.564445,0,3668
131,1,31,32,0.182069,-39.564453,0,0.182069,-39.564451,0,4192
131,2,15,16,0.248338,-42.813864,0,0.250389,-42.676015,0,2096
131,2,17,18,0.248338,-42.813864,0,0.248692,-42.729443,0,2358
131,2,19,20,0.248338,-42.813864,0,0.248550,-42.829164,0,2620
131,2,21,22,0.248338,-42.813864,0,0.248343,-42.811902,0,2882
131,2,23,24,0.248338,-42.813864,0,0.248344,-42.814411,0,3144
131,2,25,26,0.248338,-42.813864,0,0.248341,-42.813890,0,3406
131,2,27,28,0.248338,-42.813864,0,0.248338,-42.813904,0,3668
131,2,31,32,0.248338,-42.813864,0,0.248338,-42.813862,0,4192
131,5,15,16,0.384660,-47.056817,0,0.386355,-46.633448,0,2096
131,5,17,18,0.384660,-47.056817,0,0.384865,-46.922520,0,2358
131,5,19,20,0.384660,-47.056817,0,0.384609,-47.044492,0,2620
131,5,21,22,0.384660,-47.056817,0,0.384621,-47.057139,0,2882
131,5,23,24,0.384660,-47.056817,0,0.384662,-47.056493,0,3144
131,5,25,26,0.384660,-47.056817,0,0.384661,-47.056960,0,3406
131,5,27,28,0.384660,-47.056817,0,0.384661,-47.056760,0,3668
131,5,31,32,0.384660,-47.056817,0,0.384660,-47.056811,0,4192
131,10,15,16,0.553978,-49.908604,0,0.554036,-49.302697,0,2096
131,10,17,18,0.553978,-49.908604,0,0.554198,-49.794086,0,2358
131,10,19,20,0.553978,-49.908604,0,0.554032,-49.903489,0,2620
131,10,21,22,0.553978,-49.908604,0,0.554003,-49.906383,0,2882
131,10,23,24,0.553978,-49.908604,0,0.553971,-49.911082,0,3144
131,10,25,26,0.553978,-49.908604,0,0.553976,-49.908015,0,3406
131,10,27,28,0.553978,-49.908604,0,0.553978,-49.908506,0,3668
131,10,31,32,0.553978,-49.908604,0,0.553978,-49.908604,0,4192
131,20,15,16,0.745401,-53.228653,0,0.745861,-52.456092,0,2096
131,20,17,18,0.745401,-53.228653,0,0.745323,-53.176536,0,2358
131,20,19,20,0.745401,-53.228653,0,0.745409,-53.246769,0,2620
131,20,21,22,0.745401,-53.228653,0,0.745399,-53.230253,0,2882
131,20,23,24,0.745401,-53.228653,0,0.745406,-53.226514,0,3144
131,20,25,26,0.745401,-53.228653,0,0.745401,-53.228288,0,3406
131,20,27,28,0.745401,-53.228653,0,0.745401,-53.228805,0,3668
131,20,31,32,0.745401,-53.228653,0,0.745401,-53.228650,0,4192
131,40,15,16,0.952997,-57.225676,0,0.953296,-55.429540,0,2096
131,40,17,18,0.952997,-57.225676,0,0.953095,-56.985061,0,2358
131,40,19,20,0.952997,-57.225676,0,0.953018,-57.190685,0,2620
131,40,21,22,0.952997,-57.225676,0,0.953012,-57.228452,0,2882
131,40,23,24,0.952997,-57.225676,0,0.952999,-57.230252,0,3144
131,40,25,26,0.952997,-57.225676,0,0.952996,-57.226018,0,3406
131,40,27,28,0.952997,-57.225676,0,0.952997,-57.225669,0,3668
131,40,31,32,0.952997,-57.225676,0,0.952997,-57.225678,0,4192
131,80,15,16,1.314317,-60.486985,0,1.314752,-58.822743,0,2096
131,80,17,18,1.314317,-60.486985,0,1.314352,-60.062454,0,2358
131,80,19,20,1.314317,-60.486985,0,1.314330,-60.416205,0,2620
131,80,21,22,1.314317,-60.486985,0,1.314335,-60.471428,0,2882
131,80,23,24,1.314317,-60.486985,0,1.314312,-60.484486,0,3144
131,80,25,26,1.314317,-60.486985,0,1.314317,-60.486317,0,3406
131,80,27,28,1.314317,-60.486985,0,1.314317,-60.487072,0,3668
131,80,31,32,1.314317,-60.486985,0,1.314317,-60.487001,0,4192
131,160,15,16,1.788478,-63.808527,0,1.788945,-61.342866,0,2096
131,160,17,18,1.788478,-63.808527,0,1.788603,-63.264495,0,2358
131,160,19,20,1.788478,-63.808527,0,1.788585,-63.689961,0,2620
131,160,21,22,1.788478,-63.808527,0,1.788504,-63.782938,0,2882
131,160,23,24,1.788478,-63.808527,0,1.788480,-63.809288,0,3144
131,160,25,26,1.788478,-63.808527,0,1.788478,-63.808492,0,3406
131,160,27,28,1.788478,-63.808527,0,1.788478,-63.808416,0,3668
131,160,31,32,1.788478,-63.808527,0,1.788478,-63.808521,0,4192
132,1,15,16,0.177308,-39.819133,0,0.178670,-39.658281,0,2112
132,1,17,18,0.177308,-39.819133,0,0.177728,-39.805756,0,2376
132,1,19,20,0.177308,-39.819133,0,0.177373,-39.814142,0,2640
132,1,21,22,0.177308,-39.819133,0,0.177286,-39.818719,0,2904
132,1,23,24,0.177308,-39.819133,0,0.177305,-39.818576,0,3168
132,1,25,26,0.177308,-39.819133,0,0.177311,-39.819239,0,3432
132,1,27,28,0.177308,-39.819133,0,0.177308,-39.819160,0,3696
132,1,31,32,0.177308,-39.819133,0,0.177308,-39.819135,0,4224
132,2,15,16,0.246850,-42.858051,0,0.247774,-42.755399,0,2112
132,2,17,18,0.246850,-42.858051,0,0.247276,-42.838011,0,2376
132,2,19,20,0.246850,-42.858051,0,0.246852,-42.855173,0,2640
132,2,21,22,0.246850,-42.858051,0,0.246857,-42.854211,0,2904
132,2,23,24,0.246850,-42.858051,0,0.246854,-42.858243,0,3168
132,2,25,26,0.246850,-42.858051,0,0.246850,-42.858054,0,3432
132,2,27,28,0.246850,-42.858051,0,0.246851,-42.858117,0,3696
132,2,31,32,0.246850,-42.858051,0,0.246850,-42.858049,0,4224
132,5,15,16,0.364804,-47.526302,0,0.366384,-47.023164,0,2112
132,5,17,18,0.364804,-47.526302,0,0.364728,-47.456080,0,2376
132,5,19,20,0.364804,-47.526302,0,0.364874,-47.514228,0,2640
132,5,21,22,0.364804,-47.526302,0,0.364807,-47.524415,0,2904
132,5,23,24,0.364804,-47.526302,0,0.364807,-47.526107,0,3168
132,5,25,26,0.364804,-47.526302,0,0.364806,-47.526541,0,3432
132,5,27,28,0.364804,-47.526302,0,0.364804,-47.526336,0,3696
132,5,31,32,0.364804,-47.526302,0,0.364804,-47.526303,0,4224
132,10,15,16,0.532370,-50.262459,0,0.533820,-49.642386,0,2112
132,10,17,18,0.532370,-50.262459,0,0.532397,-50.052780,0,2376
132,10,19,20,0.532370,-50.262459,0,0.532379,-50.240115,0,2640
132,10,21,22,0.532370,-50.262459,0,0.532388,-50.263708,0,2904
132,10,23,24,0.532370,-50.262459,0,0.532370,-50.264838,0,3168
132,10,25,26,0.532370,-50.262459,0,0.532370,-50.262267,0,3432
132,10,27,28,0.532370,-50.262459,0,0.532369,-50.262553,0,3696
132,10,31,32,0.532370,-50.262459,0,0.532370,-50.262461,0,4224
132,20,15,16,0.734312,-53.345474,0,0.735296,-52.390075,0,2112
132,20,17,18,0.734312,-53.345474,0,0.734221,-53.264383,0,2376
132,20,19,20,0.734312,-53.345474,0,0.734311,-53.322246,0,2640
132,20,21,22,0.734312,-53.345474,0,0.734292,-53.346128,0,2904
132,20,23,24,0.734312,-53.345474,0,0.734318,-53.346925,0,3168
132,20,25,26,0.734312,-53.345474,0,0.734313,-53.345270,0,3432
132,20,27,28,0.734312,-53.345474,0,0.734312,-53.345550,0,3696
132,20,31,32,0.734312,-53.345474,0,0.734312,-53.345485,0,4224
132,40,15,16,0.953107,-57.224659,0,0.952923,-56.247533,0,2112
132,40,17,18,0.953107,-57.224659,0,0.952416,-56.972437,0,2376
132,40,19,20,0.953107,-57.224659,0,0.953139,-57.185369,0,2640
132,40,21,22,0.953107,-57.224659,0,0.953083,-57.220727,0,2904
132,40,23,24,0.953107,-57.224659,0,0.953110,-57.225169,0,3168
132,40,25,26,0.953107,-57.224659,0,0.953107,-57.225645,0,3432
132,40,27,28,0.953107,-57.224659,0,0.953107,-57.224649,0,3696
132,40,31,32,0.953107,-57.224659,0,0.953107,-57.224647,0,4224
132,80,15,16,1.249317,-60.915357,0,1.251184,-58.631708,0,2112
132,80,17,18,1.249317,-60.915357,0,1.249182,-60.402000,0,2376
132,80,19,20,1.249317,-60.915357,0,1.249279,-60.800460,0,2640
132,80,21,22,1.249317,-60.915357,0,1.249327,-60.905099,0,2904
132,80,23,24,1.249317,-60.915357,0,1.249317,-60.920128,0,3168
132,80,25,26,1.249317,-60.915357,0,1.249316,-60.916875,0,3432
132,80,27,28,1.249317,-60.915357,0,1.249317,-60.915548,0,3696
132,80,31,32,1.249317,-60.915357,0,1.249317,-60.915365,0,4224
132,160,15,16,1.730244,-64.069652,0,1.732368,-60.790347,0,2112
132,160,17,18,1.730244,-64.069652,0,1.729538,-63.180606,0,2376
132,160,19,20,1.730244,-64.069652,0,1.730271,-63.941324,0,2640
132,160,21,22,1.730244,-64.069652,0,1.730255,-64.068250,0,2904
132,160,23,24,1.730244,-64.069652,0,1.730239,-64.073579,0,3168
132,160,25,26,1.730244,-64.069652,0,1.730244,-64.070399,0,3432
132,160,27,28,1.730244,-64.069652,0,1.730244,-64.070182,0,3696
132,160,31,32,1.730244,-64.069652,0,1.730244,-64.069690,0,4224
133,1,15,16,0.171361,-40.148792,0,0.173874,-39.999492,0,2128
133,1,17,18,0.171361,-40.148792,0,0.171514,-40.112356,0,2394
133,1,19,20,0.171361,-40.148792,0,0.171335,-40.134910,0,2660
133,1,21,22,0.171361,-40.148792,0,0.171353,-40.146817,0,2926
133,1,23,24,0.171361,-40.148792,0,0.171361,-40.148657,0,3192
133,1,25,26,0.171361,-40.148792,0,0.171360,-40.148595,0,3458
133,1,27,28,0.171361,-40.148792,0,0.171361,-40.148782,0,3724
133,1,31,32,0.171361,-40.148792,0,0.171361,-40.148791,0,4256
133,2,15,16,0.243315,-42.995243,0,0.243251,-42.794647,0,2128
133,2,17,18,0.243315,-42.995243,0,0.243725,-43.034176,0,2394
133,2,19,20,0.243315,-42.995243,0,0.243368,-43.003677,0,2660
133,2,21,22,0.243315,-42.995243,0,0.243311,-42.993563,0,2926
133,2,23,24,0.243315,-42.995243,0,0.243322,-42.994458,0,3192
